"","date","industry","gva","gos","margin"
"1660",2020-09-01,"Electricity, gas, water and waste services",13189,8477,64.2732580180453
"1661",2020-09-01,"Construction",35864,21940,61.1755520856569
"1662",2020-09-01,"Wholesale trade",19894,10119,50.8645822861164
"1663",2020-09-01,"Retail trade",22275,11679,52.4309764309764
"1664",2020-09-01,"Accommodation and food services",8360,5125,61.3038277511962
"1665",2020-09-01,"Transport, postal and warehousing",20621,11312,54.8566994811115
"1666",2020-09-01,"Information media and telecommunications",11347,6648,58.588173085397
"1667",2020-09-01,"Financial and insurance services",36615,23524,64.2468933497201
"1668",2020-09-01,"Rental, hiring and real estate services",13626,9131,67.0115954792309
"1669",2020-09-01,"Professional, scientific and technical services",33231,13029,39.2073666155096
"1670",2020-09-01,"Administrative and support services",15523,3698,23.8227146814404
"1671",2020-09-01,"Public administration and safety",27472,4770,17.3631333721607
"1672",2020-09-01,"Education and training",23868,3386,14.1863583040054
"1673",2020-09-01,"Health care and social assistance",34588,6647,19.2176477391003
"1674",2020-09-01,"Arts and recreation services",3059,2224,72.7034978751226
"1675",2020-09-01,"Other services",7174,4218,58.7956509618065
"1676",2020-09-01,"Ownership of dwellings",45719,41422,90.6012817428203
"1677",2020-09-01,"Total",459918,251586,54.7023599859105
"1678",2020-09-01,"Total less mining",409831,209551,51.1310759800991
"1679",2020-09-01,"Total less mi and ag",401086,202198,50.4126297103364
"1680",2020-12-01,"Agriculture, forestry and fishing",11683,9575,81.9566892065394
"1681",2020-12-01,"Mining",50951,42800,84.0022766972189
"1682",2020-12-01,"Manufacturing",27508,11516,41.864184964374
"1683",2020-12-01,"Electricity, gas, water and waste services",12383,7627,61.5925058548009
"1684",2020-12-01,"Construction",34983,17907,51.1877197495927
"1685",2020-12-01,"Wholesale trade",20601,8878,43.0949953885734
"1686",2020-12-01,"Retail trade",22983,9320,40.5517121350563
"1687",2020-12-01,"Accommodation and food services",10239,3879,37.8845590389687
"1688",2020-12-01,"Transport, postal and warehousing",21469,10484,48.8332013601006
"1689",2020-12-01,"Information media and telecommunications",11973,6801,56.802806314207
"1690",2020-12-01,"Financial and insurance services",38040,23904,62.8391167192429
"1691",2020-12-01,"Rental, hiring and real estate services",13918,8088,58.1117976720793
"1692",2020-12-01,"Professional, scientific and technical services",35660,10458,29.3269770050477
"1693",2020-12-01,"Administrative and support services",15723,2262,14.3865674489601
"1694",2020-12-01,"Public administration and safety",27880,4756,17.0588235294118
"1695",2020-12-01,"Education and training",25296,3185,12.5909234661607
"1696",2020-12-01,"Health care and social assistance",39151,6425,16.4108196470077
"1697",2020-12-01,"Arts and recreation services",3470,1720,49.5677233429395
"1698",2020-12-01,"Other services",7736,2552,32.9886246122027
"1699",2020-12-01,"Ownership of dwellings",46216,41883,90.6244590617968
"1700",2020-12-01,"Total",477872,234031,48.9735745136773
"1701",2020-12-01,"Total less mining",426921,191231,44.7930647590538
"1702",2020-12-01,"Total less mi and ag",415238,181656,43.7474412264773
"1703",2021-03-01,"Agriculture, forestry and fishing",13549,10964,80.9211011882796
"1704",2021-03-01,"Mining",56978,48617,85.3259152655411
"1705",2021-03-01,"Manufacturing",28455,11187,39.3147074327886
"1706",2021-03-01,"Electricity, gas, water and waste services",12432,7547,60.706241956242
"1707",2021-03-01,"Construction",36768,17231,46.8641209747607
"1708",2021-03-01,"Wholesale trade",19989,7311,36.5751163139727
"1709",2021-03-01,"Retail trade",22000,7212,32.7818181818182
"1710",2021-03-01,"Accommodation and food services",11099,3270,29.4621137039373
"1711",2021-03-01,"Transport, postal and warehousing",21431,9558,44.5989454528487
"1712",2021-03-01,"Information media and telecommunications",11358,5818,51.2238070082761
"1713",2021-03-01,"Financial and insurance services",39287,24229,61.6717998320055
"1714",2021-03-01,"Rental, hiring and real estate services",14812,8025,54.1790440183635
"1715",2021-03-01,"Professional, scientific and technical services",38565,10238,26.5473875275509
"1716",2021-03-01,"Administrative and support services",17071,2592,15.1836447776932
"1717",2021-03-01,"Public administration and safety",28077,4800,17.0958435730313
"1718",2021-03-01,"Education and training",25477,3226,12.6624013816383
"1719",2021-03-01,"Health care and social assistance",41501,6454,15.5514324956025
"1720",2021-03-01,"Arts and recreation services",3599,1322,36.7324256737983
"1721",2021-03-01,"Other services",8112,1751,21.5853057199211
"1722",2021-03-01,"Ownership of dwellings",46721,42376,90.7001134393528
"1723",2021-03-01,"Total",498777,235238,47.1629606016316
"1724",2021-03-01,"Total less mining",441799,186621,42.2411549143389
"1725",2021-03-01,"Total less mi and ag",428250,175657,41.0173963806188
"1726",2021-06-01,"Agriculture, forestry and fishing",14331,11632,81.1667015560673
"1727",2021-06-01,"Mining",64455,55793,86.5611667054534
"1728",2021-06-01,"Manufacturing",28708,10914,38.0172774139613
"1729",2021-06-01,"Electricity, gas, water and waste services",12204,7299,59.8082595870207
"1730",2021-06-01,"Construction",37781,17128,45.3349567242794
"1731",2021-06-01,"Wholesale trade",20637,7623,36.938508504143
"1732",2021-06-01,"Retail trade",23233,7482,32.2041923126587
"1733",2021-06-01,"Accommodation and food services",12778,3747,29.3238378462983
"1734",2021-06-01,"Transport, postal and warehousing",22347,10042,44.9366805387748
"1735",2021-06-01,"Information media and telecommunications",11592,5952,51.3457556935818
"1736",2021-06-01,"Financial and insurance services",40050,24622,61.478152309613
"1737",2021-06-01,"Rental, hiring and real estate services",15359,8179,53.2521648544827
"1738",2021-06-01,"Professional, scientific and technical services",39835,10513,26.3913643780595
"1739",2021-06-01,"Administrative and support services",18181,2555,14.0531323909576
"1740",2021-06-01,"Public administration and safety",28414,4897,17.2344618849863
"1741",2021-06-01,"Education and training",25761,3194,12.3985870113738
"1742",2021-06-01,"Health care and social assistance",42380,6418,15.1439358187824
"1743",2021-06-01,"Arts and recreation services",3861,1271,32.9189329189329
"1744",2021-06-01,"Other services",8590,1744,20.302677532014
"1745",2021-06-01,"Ownership of dwellings",47119,42766,90.7616884908423
"1746",2021-06-01,"Total",517712,243863,47.1039883178292
"1747",2021-06-01,"Total less mining",453257,188070,41.4930161034468
"1748",2021-06-01,"Total less mi and ag",438926,176438,40.1976642987656
"1749",2021-09-01,"Agriculture, forestry and fishing",15276,12502,81.8407960199005
"1750",2021-09-01,"Mining",71573,62714,87.6224274516927
"1751",2021-09-01,"Manufacturing",28291,11176,39.5037291011276
"1752",2021-09-01,"Electricity, gas, water and waste services",12111,7147,59.0124680042936
"1753",2021-09-01,"Construction",37131,18402,49.5596671245051
"1754",2021-09-01,"Wholesale trade",20026,7504,37.4712873264756
"1755",2021-09-01,"Retail trade",22021,7474,33.9403296853004
"1756",2021-09-01,"Accommodation and food services",9700,4256,43.8762886597938
"1757",2021-09-01,"Transport, postal and warehousing",21657,9451,43.6394699173477
"1758",2021-09-01,"Information media and telecommunications",11820,6445,54.5262267343486
"1759",2021-09-01,"Financial and insurance services",40146,24666,61.4407412942759
"1760",2021-09-01,"Rental, hiring and real estate services",14777,8210,55.5593151519253
"1761",2021-09-01,"Professional, scientific and technical services",39889,10859,27.2230439469528
"1762",2021-09-01,"Administrative and support services",18029,2697,14.959232347884
"1763",2021-09-01,"Public administration and safety",29091,4982,17.1255714825891
"1764",2021-09-01,"Education and training",25641,3119,12.1641121641122
"1765",2021-09-01,"Health care and social assistance",42239,6382,15.109259215417
"1766",2021-09-01,"Arts and recreation services",3276,1405,42.8876678876679
"1767",2021-09-01,"Other services",7402,1748,23.6152391245609
"1768",2021-09-01,"Ownership of dwellings",47488,43163,90.8924359838275
"1769",2021-09-01,"Total",516813,253516,49.0537196239259
"1770",2021-09-01,"Total less mining",445240,190802,42.8537418021741
"1771",2021-09-01,"Total less mi and ag",429964,178300,41.4685880678382
"1772",2021-12-01,"Agriculture, forestry and fishing",15764,12923,81.9779243846739
"1773",2021-12-01,"Mining",66380,57202,86.1735462488701
"1774",2021-12-01,"Manufacturing",31585,13519,42.8019629570999
"1775",2021-12-01,"Electricity, gas, water and waste services",11845,6849,57.8218657661461
"1776",2021-12-01,"Construction",37324,16857,45.1639695638195
"1777",2021-12-01,"Wholesale trade",20588,7585,36.8418496211385
"1778",2021-12-01,"Retail trade",22979,7607,33.1041385612951
"1779",2021-12-01,"Accommodation and food services",11472,3975,34.6495815899582
"1780",2021-12-01,"Transport, postal and warehousing",22597,10331,45.7184582024163
"1781",2021-12-01,"Information media and telecommunications",12519,6818,54.4612189472003
"1782",2021-12-01,"Financial and insurance services",40301,24672,61.2193245825166
"1783",2021-12-01,"Rental, hiring and real estate services",16483,9481,57.5198689558939
"1784",2021-12-01,"Professional, scientific and technical services",43010,12597,29.2885375494071
"1785",2021-12-01,"Administrative and support services",18791,2722,14.4856580277793
"1786",2021-12-01,"Public administration and safety",29439,5060,17.1880838343694
"1787",2021-12-01,"Education and training",25956,3101,11.9471413160734
"1788",2021-12-01,"Health care and social assistance",43596,6649,15.2513992109368
"1789",2021-12-01,"Arts and recreation services",3870,1525,39.405684754522
"1790",2021-12-01,"Other services",8231,1728,20.9938039120398
"1791",2021-12-01,"Ownership of dwellings",47824,43462,90.879056540649
"1792",2021-12-01,"Total",529116,253229,47.8588816063018
"1793",2021-12-01,"Total less mining",462736,196027,42.362599840946
"1794",2021-12-01,"Total less mi and ag",446972,183104,40.9654296018543
"1795",2022-03-01,"Agriculture, forestry and fishing",15375,12468,81.0926829268293
"1796",2022-03-01,"Mining",79884,70410,88.140303439988
"1797",2022-03-01,"Manufacturing",30270,11590,38.2887347208457
"1798",2022-03-01,"Electricity, gas, water and waste services",12385,7302,58.9584174404522
"1799",2022-03-01,"Construction",39311,17013,43.2779629111445
"1800",2022-03-01,"Wholesale trade",21829,8212,37.6196802418801
"1801",2022-03-01,"Retail trade",24199,7965,32.9145832472416
"1802",2022-03-01,"Accommodation and food services",11766,2997,25.4716981132075
"1803",2022-03-01,"Transport, postal and warehousing",24118,11305,46.8737042872543
"1804",2022-03-01,"Information media and telecommunications",13009,6713,51.6027365669921
"1805",2022-03-01,"Financial and insurance services",40404,24768,61.3008613008613
"1806",2022-03-01,"Rental, hiring and real estate services",16120,8990,55.7692307692308
"1807",2022-03-01,"Professional, scientific and technical services",40556,9070,22.3641384751948
"1808",2022-03-01,"Administrative and support services",19098,2277,11.9227144203582
"1809",2022-03-01,"Public administration and safety",29683,5193,17.4948623791396
"1810",2022-03-01,"Education and training",26389,3116,11.8079502823146
"1811",2022-03-01,"Health care and social assistance",44621,6400,14.3430223437395
"1812",2022-03-01,"Arts and recreation services",4314,1541,35.7209086694483
"1813",2022-03-01,"Other services",9385,2299,24.496537027171
"1814",2022-03-01,"Ownership of dwellings",48757,44276,90.8095247861846
"1815",2022-03-01,"Total",553843,266287,48.0798710103766
"1816",2022-03-01,"Total less mining",473959,195877,41.3278363740324
"1817",2022-03-01,"Total less mi and ag",458584,183409,39.9946356610784
"1818",2022-06-01,"Agriculture, forestry and fishing",16230,13233,81.5341959334566
"1819",2022-06-01,"Mining",96117,86371,89.860274457172
"1820",2022-06-01,"Manufacturing",33402,13687,40.9765882282498
"1821",2022-06-01,"Electricity, gas, water and waste services",12500,7490,59.92
"1822",2022-06-01,"Construction",40189,17053,42.4320087586155
"1823",2022-06-01,"Wholesale trade",22290,8243,36.980708838044
"1824",2022-06-01,"Retail trade",25234,8361,33.1338670048347
"1825",2022-06-01,"Accommodation and food services",14073,3959,28.131883749023
"1826",2022-06-01,"Transport, postal and warehousing",26831,13101,48.8278483843316
"1827",2022-06-01,"Information media and telecommunications",12885,6410,49.7477687233217
"1828",2022-06-01,"Financial and insurance services",41072,25312,61.6283599532528
"1829",2022-06-01,"Rental, hiring and real estate services",16203,8924,55.0762204530025
"1830",2022-06-01,"Professional, scientific and technical services",41679,9462,22.7020801842655
"1831",2022-06-01,"Administrative and support services",19864,2439,12.2784937575513
"1832",2022-06-01,"Public administration and safety",30204,5357,17.7360614488147
"1833",2022-06-01,"Education and training",26929,3191,11.849678784953
"1834",2022-06-01,"Health care and social assistance",45846,6652,14.509444662566
"1835",2022-06-01,"Arts and recreation services",4493,1600,35.6109503672379
"1836",2022-06-01,"Other services",9249,1896,20.4995134609147
"1837",2022-06-01,"Ownership of dwellings",49244,44582,90.5328567947364
"1838",2022-06-01,"Total",586343,289133,49.3112393257871
"1839",2022-06-01,"Total less mining",490226,202762,41.36092332924
"1840",2022-06-01,"Total less mi and ag",473996,189529,39.9853585262323
"1841",2022-09-01,"Agriculture, forestry and fishing",17306,14181,81.9426788397088
"1842",2022-09-01,"Mining",89223,79252,88.8246304204073
"1843",2022-09-01,"Manufacturing",33375,13373,40.0689138576779
"1844",2022-09-01,"Electricity, gas, water and waste services",12872,7694,59.7731510254817
"1845",2022-09-01,"Construction",41303,17256,41.779047526814
"1846",2022-09-01,"Wholesale trade",24295,9778,40.2469643959663
"1847",2022-09-01,"Retail trade",26256,8770,33.4018890920171
"1848",2022-09-01,"Accommodation and food services",15278,4850,31.7449928001047
"1849",2022-09-01,"Transport, postal and warehousing",28122,14085,50.0853424365266
"1850",2022-09-01,"Information media and telecommunications",13034,6501,49.877244130735
"1851",2022-09-01,"Financial and insurance services",42919,26925,62.7344532724434
"1852",2022-09-01,"Rental, hiring and real estate services",16447,8978,54.5874627591658
"1853",2022-09-01,"Professional, scientific and technical services",44713,10925,24.4336099121061
"1854",2022-09-01,"Administrative and support services",20689,2632,12.7217361883126
"1855",2022-09-01,"Public administration and safety",30794,5584,18.1334026108982
"1856",2022-09-01,"Education and training",27809,3292,11.8378942069114
"1857",2022-09-01,"Health care and social assistance",47362,6788,14.3321650268147
"1858",2022-09-01,"Arts and recreation services",4538,1583,34.8832084618775
"1859",2022-09-01,"Other services",9630,1994,20.7061266874351
"1860",2022-09-01,"Ownership of dwellings",50059,45335,90.5631355001099
"1861",2022-09-01,"Total",594954,288688,48.5227429347479
"1862",2022-09-01,"Total less mining",505731,209436,41.4125295858866
"1863",2022-09-01,"Total less mi and ag",488425,195255,39.9764549316681
"1864",2022-12-01,"Agriculture, forestry and fishing",18419,15273,82.9198110646615
"1865",2022-12-01,"Mining",90306,80053,88.6463800854871
"1866",2022-12-01,"Manufacturing",33209,12957,39.0165316631034
"1867",2022-12-01,"Electricity, gas, water and waste services",12945,7798,60.2394747006566
"1868",2022-12-01,"Construction",42170,17399,41.2591889969172
"1869",2022-12-01,"Wholesale trade",24106,9413,39.0483697004895
"1870",2022-12-01,"Retail trade",26482,8632,32.5957253983838
"1871",2022-12-01,"Accommodation and food services",16003,5200,32.4939073923639
"1872",2022-12-01,"Transport, postal and warehousing",27393,13178,48.1071806665937
"1873",2022-12-01,"Information media and telecommunications",12854,6296,48.9808619884861
"1874",2022-12-01,"Financial and insurance services",43958,27332,62.1775330997771
"1875",2022-12-01,"Rental, hiring and real estate services",16160,8724,53.9851485148515
"1876",2022-12-01,"Professional, scientific and technical services",45513,11222,24.6566914947378
"1877",2022-12-01,"Administrative and support services",21203,2519,11.8803942838278
"1878",2022-12-01,"Public administration and safety",31053,5711,18.3911377322642
"1879",2022-12-01,"Education and training",27808,3324,11.9533947065593
"1880",2022-12-01,"Health care and social assistance",47247,6602,13.9733739708341
"1881",2022-12-01,"Arts and recreation services",4628,1635,35.3284356093345
"1882",2022-12-01,"Other services",9464,1902,20.0972104818259
"1883",2022-12-01,"Ownership of dwellings",51080,46209,90.46397807361
"1884",2022-12-01,"Total",599664,289046,48.2013260759359
"1885",2022-12-01,"Total less mining",509358,208993,41.0306699806423
"1886",2022-12-01,"Total less mi and ag",490939,193720,39.4590774006547
"1887",2023-03-01,"Agriculture, forestry and fishing",15691,12500,79.6635013702122
"1888",2023-03-01,"Mining",90766,80267,88.4328933741709
"1889",2023-03-01,"Manufacturing",34264,13737,40.0916413728695
"1890",2023-03-01,"Electricity, gas, water and waste services",12893,7684,59.5982315985418
"1891",2023-03-01,"Construction",42959,17527,40.799366838148
"1892",2023-03-01,"Wholesale trade",25894,10959,42.3225457634973
"1893",2023-03-01,"Retail trade",26490,8325,31.4269535673839
"1894",2023-03-01,"Accommodation and food services",15359,4512,29.3769125594114
"1895",2023-03-01,"Transport, postal and warehousing",27115,12783,47.1436474276231
"1896",2023-03-01,"Information media and telecommunications",12965,6256,48.2529888160432
"1897",2023-03-01,"Financial and insurance services",44686,27598,61.7598352951708
"1898",2023-03-01,"Rental, hiring and real estate services",15948,8366,52.4579884625031
"1899",2023-03-01,"Professional, scientific and technical services",46445,11542,24.8508989126924
"1900",2023-03-01,"Administrative and support services",21713,2610,12.0204485791922
"1901",2023-03-01,"Public administration and safety",31939,5851,18.3192961583018
"1902",2023-03-01,"Education and training",28904,3290,11.3825076114033
"1903",2023-03-01,"Health care and social assistance",48171,6479,13.4500010379689
"1904",2023-03-01,"Arts and recreation services",4771,1693,35.4852232236428
"1905",2023-03-01,"Other services",9704,1917,19.7547403132729
"1906",2023-03-01,"Ownership of dwellings",52488,47455,90.4111415942692
"1907",2023-03-01,"Total",611187,293384,48.0023298924879
"1908",2023-03-01,"Total less mining",520421,213117,40.9508839958418
"1909",2023-03-01,"Total less mi and ag",504730,200617,39.7473896934995
"1910",2023-06-01,"Agriculture, forestry and fishing",15134,11913,78.7167966168891
"1911",2023-06-01,"Mining",78409,67528,86.1227665191496
"1912",2023-06-01,"Manufacturing",35062,14187,40.4626090924648
"1913",2023-06-01,"Electricity, gas, water and waste services",13566,8220,60.5926581158779
"1914",2023-06-01,"Construction",45478,19253,42.3347552662826
"1915",2023-06-01,"Wholesale trade",25451,10101,39.6880279753251
"1916",2023-06-01,"Retail trade",27983,9503,33.9599042275667
"1917",2023-06-01,"Accommodation and food services",15209,4411,29.0025642711552
"1918",2023-06-01,"Transport, postal and warehousing",27741,13328,48.0444107998991
"1919",2023-06-01,"Information media and telecommunications",13626,6832,50.1394393072068
"1920",2023-06-01,"Financial and insurance services",45543,27884,61.2256548756121
"1921",2023-06-01,"Rental, hiring and real estate services",16509,8684,52.6016112423527
"1922",2023-06-01,"Professional, scientific and technical services",46726,11088,23.7298292171382
"1923",2023-06-01,"Administrative and support services",21645,2552,11.7902517902518
"1924",2023-06-01,"Public administration and safety",32409,5999,18.5102903514456
"1925",2023-06-01,"Education and training",29592,3374,11.4017301973506
"1926",2023-06-01,"Health care and social assistance",49191,6685,13.5898843284341
"1927",2023-06-01,"Arts and recreation services",4758,1644,34.5523329129886
"1928",2023-06-01,"Other services",10242,2252,21.9878929896505
"1929",2023-06-01,"Ownership of dwellings",54071,48921,90.4754859351593
"1930",2023-06-01,"Total",609462,285482,46.8416406601232
"1931",2023-06-01,"Total less mining",531053,217954,41.0418545794864
"1932",2023-06-01,"Total less mi and ag",515919,206041,39.9366954890206
"1933",2023-09-01,"Agriculture, forestry and fishing",13389,9992,74.6284263201135
"1934",2023-09-01,"Mining",73795,62450,84.626329697134
"1935",2023-09-01,"Manufacturing",35528,14248,40.1035802747129
"1936",2023-09-01,"Electricity, gas, water and waste services",14025,8410,59.9643493761141
"1937",2023-09-01,"Construction",46834,19943,42.5823119955588
"1938",2023-09-01,"Wholesale trade",26508,10873,41.017805945375
"1939",2023-09-01,"Retail trade",28555,9677,33.8889861670461
"1940",2023-09-01,"Accommodation and food services",16043,4777,29.7762263915726
"1941",2023-09-01,"Transport, postal and warehousing",28688,13774,48.0131065253765
"1942",2023-09-01,"Information media and telecommunications",13894,6648,47.8479919389665
"1943",2023-09-01,"Financial and insurance services",46094,28048,60.849568273528
"1944",2023-09-01,"Rental, hiring and real estate services",17121,9064,52.9408328952748
"1945",2023-09-01,"Professional, scientific and technical services",47851,11571,24.1813128252283
"1946",2023-09-01,"Administrative and support services",22101,2685,12.1487715487987
"1947",2023-09-01,"Public administration and safety",33167,6140,18.5123767600326
"1948",2023-09-01,"Education and training",30082,3431,11.4054916561399
"1949",2023-09-01,"Health care and social assistance",51189,6873,13.4267127703217
"1950",2023-09-01,"Arts and recreation services",4933,1616,32.7589702006892
"1951",2023-09-01,"Other services",10655,2254,21.15438761145
"1952",2023-09-01,"Ownership of dwellings",55802,50464,90.434034622415
"1953",2023-09-01,"Total",617253,283919,45.9971842988207
"1954",2023-09-01,"Total less mining",543458,221469,40.7518152276717
"1955",2023-09-01,"Total less mi and ag",530069,211477,39.8961267306709
"1956",2023-12-01,"Agriculture, forestry and fishing",13226,9827,74.300619990927
"1957",2023-12-01,"Mining",74862,63230,84.4620768881408
"1958",2023-12-01,"Manufacturing",35741,14070,39.3665538177443
"1959",2023-12-01,"Electricity, gas, water and waste services",14227,8472,59.5487453433612
"1960",2023-12-01,"Construction",47298,19836,41.9383483445389
"1961",2023-12-01,"Wholesale trade",26613,10787,40.5328223048886
"1962",2023-12-01,"Retail trade",28797,9734,33.8021321665451
"1963",2023-12-01,"Accommodation and food services",16149,4868,30.144281379652
"1964",2023-12-01,"Transport, postal and warehousing",29080,14053,48.3253094910592
"1965",2023-12-01,"Information media and telecommunications",13850,6779,48.9458483754513
"1966",2023-12-01,"Financial and insurance services",46503,28309,60.8756424316711
"1967",2023-12-01,"Rental, hiring and real estate services",17300,9182,53.0751445086705
"1968",2023-12-01,"Professional, scientific and technical services",49066,12543,25.5635266783516
"1969",2023-12-01,"Administrative and support services",22318,2839,12.7206738955104
"1970",2023-12-01,"Public administration and safety",34115,6276,18.3965997361864
"1971",2023-12-01,"Education and training",30637,3495,11.4077749126873
"1972",2023-12-01,"Health care and social assistance",52741,7261,13.7672778293927
"1973",2023-12-01,"Arts and recreation services",4939,1608,32.5571978133225
"1974",2023-12-01,"Other services",10664,2140,20.0675168792198
"1975",2023-12-01,"Ownership of dwellings",57400,51979,90.5557491289199
"1976",2023-12-01,"Total",623592,285357,45.7602085979294
"1977",2023-12-01,"Total less mining",548730,222127,40.4801997339311
"1978",2023-12-01,"Total less mi and ag",535504,212300,39.6448952762258
"1979",2024-03-01,"Agriculture, forestry and fishing",13530,10099,74.6415373244642
"1980",2024-03-01,"Mining",74435,62611,84.1149996641365
"1981",2024-03-01,"Manufacturing",36324,14292,39.3458870168484
"1982",2024-03-01,"Electricity, gas, water and waste services",14795,8719,58.9320716458263
"1983",2024-03-01,"Construction",47043,19463,41.3727865994941
"1984",2024-03-01,"Wholesale trade",26905,10969,40.7693737223564
"1985",2024-03-01,"Retail trade",28528,9314,32.6486259113853
"1986",2024-03-01,"Accommodation and food services",16225,4832,29.7812018489985
"1987",2024-03-01,"Transport, postal and warehousing",29538,14365,48.63227029589
"1988",2024-03-01,"Information media and telecommunications",14225,7143,50.2144112478032
"1989",2024-03-01,"Financial and insurance services",47241,28660,60.6676403971127
"1990",2024-03-01,"Rental, hiring and real estate services",17573,9414,53.5708188698572
"1991",2024-03-01,"Professional, scientific and technical services",49817,12905,25.9048116104944
"1992",2024-03-01,"Administrative and support services",22176,2631,11.8641774891775
"1993",2024-03-01,"Public administration and safety",34999,6401,18.2890939741135
"1994",2024-03-01,"Education and training",31269,3566,11.4042662061467
"1995",2024-03-01,"Health care and social assistance",53596,7634,14.2436002686768
"1996",2024-03-01,"Arts and recreation services",4976,1615,32.4557877813505
"1997",2024-03-01,"Other services",10633,1994,18.7529389636039
"1998",2024-03-01,"Ownership of dwellings",59057,53583,90.7309887058266
"1999",2024-03-01,"Total",632721,290060,45.8432705726537
"2000",2024-03-01,"Total less mining",558286,227449,40.7405881573244
"2001",2024-03-01,"Total less mi and ag",544756,217350,39.8985968029723
"2002",2024-06-01,"Agriculture, forestry and fishing",14421,11003,76.2984536439914
"2003",2024-06-01,"Mining",69347,57563,83.007195697002
"2004",2024-06-01,"Manufacturing",36512,14477,39.6499780893953
"2005",2024-06-01,"Electricity, gas, water and waste services",15261,9027,59.1507764890898
"2006",2024-06-01,"Construction",47961,19707,41.0896353287046
"2007",2024-06-01,"Wholesale trade",26249,10303,39.2510190864414
"2008",2024-06-01,"Retail trade",28611,9201,32.1589598406207
"2009",2024-06-01,"Accommodation and food services",16243,4632,28.5168995875146
"2010",2024-06-01,"Transport, postal and warehousing",30551,15186,49.7070472324965
"2011",2024-06-01,"Information media and telecommunications",14573,7367,50.5523914087697
"2012",2024-06-01,"Financial and insurance services",47638,28894,60.653260002519
"2013",2024-06-01,"Rental, hiring and real estate services",17693,9615,54.3435256881252
"2014",2024-06-01,"Professional, scientific and technical services",50722,13311,26.2430503529041
"2015",2024-06-01,"Administrative and support services",22669,2758,12.1663946358463
"2016",2024-06-01,"Public administration and safety",35660,6508,18.2501402131239
"2017",2024-06-01,"Education and training",31607,3587,11.3487518587655
"2018",2024-06-01,"Health care and social assistance",54265,7846,14.4586750207316
"2019",2024-06-01,"Arts and recreation services",4946,1575,31.8439142741609
"2020",2024-06-01,"Other services",10895,2139,19.6328591096833
"2021",2024-06-01,"Ownership of dwellings",60814,55348,91.0119380405828
"2022",2024-06-01,"Total",637547,290961,45.63757652377
"2023",2024-06-01,"Total less mining",568200,233398,41.0767335445266
"2024",2024-06-01,"Total less mi and ag",553779,222395,40.1595221198348
"2025",2024-09-01,"Agriculture, forestry and fishing",14818,11358,76.6500202456472
"2026",2024-09-01,"Mining",65582,53579,81.6977219358971
"2027",2024-09-01,"Manufacturing",36620,14175,38.7083560895685
"2028",2024-09-01,"Electricity, gas, water and waste services",14945,8498,56.8618266978923
"2029",2024-09-01,"Construction",48666,19822,40.7306949410266
"2030",2024-09-01,"Wholesale trade",25703,9634,37.4820059915185
"2031",2024-09-01,"Retail trade",28933,9392,32.4612034700861
"2032",2024-09-01,"Accommodation and food services",16205,4360,26.9052761493366
"2033",2024-09-01,"Transport, postal and warehousing",30286,14800,48.8674635144951
"2034",2024-09-01,"Information media and telecommunications",14513,6991,48.1706056638875
"2035",2024-09-01,"Financial and insurance services",48675,29561,60.7313816127375
"2036",2024-09-01,"Rental, hiring and real estate services",17597,9505,54.0148889015173
"2037",2024-09-01,"Professional, scientific and technical services",50667,12843,25.3478595535556
"2038",2024-09-01,"Administrative and support services",22780,2580,11.3257243195786
"2039",2024-09-01,"Public administration and safety",36111,6592,18.2548253994628
"2040",2024-09-01,"Education and training",32141,3601,11.2037584393765
"2041",2024-09-01,"Health care and social assistance",55150,8016,14.5349048050771
"2042",2024-09-01,"Arts and recreation services",5051,1629,32.251039398139
"2043",2024-09-01,"Other services",10905,2174,19.9358092618065
"2044",2024-09-01,"Ownership of dwellings",62388,56825,91.083221132269
"2045",2024-09-01,"Total",638850,287023,44.9280738827581
"2046",2024-09-01,"Total less mining",573268,233444,40.7216171145084
"2047",2024-09-01,"Total less mi and ag",558450,222086,39.7682872235652
"2048",2024-12-01,"Agriculture, forestry and fishing",15422,11927,77.3375697056154
"2049",2024-12-01,"Mining",65596,53513,81.5796694920422
"2050",2024-12-01,"Manufacturing",36487,13987,38.3342012223532
"2051",2024-12-01,"Electricity, gas, water and waste services",14974,8454,56.4578602911714
"2052",2024-12-01,"Construction",49392,20094,40.6827016520894
"2053",2024-12-01,"Wholesale trade",26984,10620,39.3566557960273
"2054",2024-12-01,"Retail trade",29485,9539,32.3520434119044
"2055",2024-12-01,"Accommodation and food services",16692,4726,28.3129642942727
"2056",2024-12-01,"Transport, postal and warehousing",31317,15441,49.3054890315164
"2057",2024-12-01,"Information media and telecommunications",14613,7233,49.4970231985219
"2058",2024-12-01,"Financial and insurance services",49702,30231,60.8245141040602
"2059",2024-12-01,"Rental, hiring and real estate services",17692,9632,54.4426859597558
"2060",2024-12-01,"Professional, scientific and technical services",50923,12255,24.0657463228796
"2061",2024-12-01,"Administrative and support services",23115,2505,10.8371187540558
"2062",2024-12-01,"Public administration and safety",36695,6699,18.2558931734569
"2063",2024-12-01,"Education and training",32725,3630,11.0924369747899
"2064",2024-12-01,"Health care and social assistance",56703,8373,14.7664144754246
"2065",2024-12-01,"Arts and recreation services",5285,1798,34.0208136234626
"2066",2024-12-01,"Other services",11051,2224,20.1248755768709
